Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,STIG Severity,CVSS v3.0 Base Score,CVSS v2.0 Temporal Score,CVSS v3.0 Temporal Score,VPR Score,Risk Factor,BID,XREF,MSKB,Plugin Publication Date,Plugin Modification Date,Metasploit,Core Impact,CANVAS
"17746","CVE-2002-0659","7.5","High","192.168.0.105","tcp","80","OpenSSL < 0.9.6e Multiple Vulnerabilities","The remote server is affected by multiple SSL-related
vulnerabilities.","According to its banner, the remote server is running a version of
OpenSSL that is earlier than 0.9.6e.  Such versions have the following
vulnerabilities :

  - On 64 bit architectures, these versions are vulnerable 
    to a buffer overflow that leads to a denial of service. 
    (CVE-2002-0655)

  - Buffer overflows allow a remote attacker to execute 
    arbitrary code. (CVE-2002-0656)

  - A remote attacker can trigger a denial of service by 
    sending invalid ASN.1 data. (CVE-2002-0659)","Upgrade to OpenSSL 0.9.6e or later.","","
  Banner           : Apache/1.3.20 (Unix)  (Red-Hat/Linux) mod_ssl/2.8.4 OpenSSL/0.9.6b
  Reported version : 0.9.6b
  Fixed version    : 0.9.6e
","","","6.2","","7.0","High","5362;5363;5364;5366","CERT-CC:CA-2002-23;CERT:102795;CERT:308891","","2012/01/04","2018/07/16","","true","true"
"17746","CVE-2002-0655","7.5","High","192.168.0.105","tcp","443","OpenSSL < 0.9.6e Multiple Vulnerabilities","The remote server is affected by multiple SSL-related
vulnerabilities.","According to its banner, the remote server is running a version of
OpenSSL that is earlier than 0.9.6e.  Such versions have the following
vulnerabilities :

  - On 64 bit architectures, these versions are vulnerable 
    to a buffer overflow that leads to a denial of service. 
    (CVE-2002-0655)

  - Buffer overflows allow a remote attacker to execute 
    arbitrary code. (CVE-2002-0656)

  - A remote attacker can trigger a denial of service by 
    sending invalid ASN.1 data. (CVE-2002-0659)","Upgrade to OpenSSL 0.9.6e or later.","","
  Banner           : Apache/1.3.20 (Unix)  (Red-Hat/Linux) mod_ssl/2.8.4 OpenSSL/0.9.6b
  Reported version : 0.9.6b
  Fixed version    : 0.9.6e
","","","6.2","","7.0","High","5362;5363;5364;5366","CERT-CC:CA-2002-23;CERT:102795;CERT:308891","","2012/01/04","2018/07/16","","true","true"
"17746","CVE-2002-0656","7.5","High","192.168.0.105","tcp","443","OpenSSL < 0.9.6e Multiple Vulnerabilities","The remote server is affected by multiple SSL-related
vulnerabilities.","According to its banner, the remote server is running a version of
OpenSSL that is earlier than 0.9.6e.  Such versions have the following
vulnerabilities :

  - On 64 bit architectures, these versions are vulnerable 
    to a buffer overflow that leads to a denial of service. 
    (CVE-2002-0655)

  - Buffer overflows allow a remote attacker to execute 
    arbitrary code. (CVE-2002-0656)

  - A remote attacker can trigger a denial of service by 
    sending invalid ASN.1 data. (CVE-2002-0659)","Upgrade to OpenSSL 0.9.6e or later.","","
  Banner           : Apache/1.3.20 (Unix)  (Red-Hat/Linux) mod_ssl/2.8.4 OpenSSL/0.9.6b
  Reported version : 0.9.6b
  Fixed version    : 0.9.6e
","","","6.2","","7.0","High","5362;5363;5364;5366","CERT-CC:CA-2002-23;CERT:102795;CERT:308891","","2012/01/04","2018/07/16","","true","true"
"17746","CVE-2002-0659","7.5","High","192.168.0.105","tcp","443","OpenSSL < 0.9.6e Multiple Vulnerabilities","The remote server is affected by multiple SSL-related
vulnerabilities.","According to its banner, the remote server is running a version of
OpenSSL that is earlier than 0.9.6e.  Such versions have the following
vulnerabilities :

  - On 64 bit architectures, these versions are vulnerable 
    to a buffer overflow that leads to a denial of service. 
    (CVE-2002-0655)

  - Buffer overflows allow a remote attacker to execute 
    arbitrary code. (CVE-2002-0656)

  - A remote attacker can trigger a denial of service by 
    sending invalid ASN.1 data. (CVE-2002-0659)","Upgrade to OpenSSL 0.9.6e or later.","","
  Banner           : Apache/1.3.20 (Unix)  (Red-Hat/Linux) mod_ssl/2.8.4 OpenSSL/0.9.6b
  Reported version : 0.9.6b
  Fixed version    : 0.9.6e
","","","6.2","","7.0","High","5362;5363;5364;5366","CERT-CC:CA-2002-23;CERT:102795;CERT:308891","","2012/01/04","2018/07/16","","true","true"
"17747","CVE-2002-1568","5.0","Medium","192.168.0.105","tcp","80","OpenSSL < 0.9.6f Denial of Service","The remote server is vulnerable to a denial of service attack.","According to its banner, the remote server is running a version of
OpenSSL that is earlier than 0.9.6f. 

A remote attacker can trigger a denial of service by sending a
specially crafted SSLv2 CLIENT_MASTER_KEY message.","Upgrade to OpenSSL 0.9.6f or later.","http://cvs.openssl.org/chngview?cn=7659
https://www.securityfocus.com/archive/1/339948","
  Banner           : Apache/1.3.20 (Unix)  (Red-Hat/Linux) mod_ssl/2.8.4 OpenSSL/0.9.6b
  Reported version : 0.9.6b
  Fixed version    : 0.9.6f
","","","3.7","","3.6","Medium","8746","RHSA:2003:291","","2012/01/04","2018/11/15","","",""
"17747","CVE-2002-1568","5.0","Medium","192.168.0.105","tcp","443","OpenSSL < 0.9.6f Denial of Service","The remote server is vulnerable to a denial of service attack.","According to its banner, the remote server is running a version of
OpenSSL that is earlier than 0.9.6f. 

A remote attacker can trigger a denial of service by sending a
specially crafted SSLv2 CLIENT_MASTER_KEY message.","Upgrade to OpenSSL 0.9.6f or later.","http://cvs.openssl.org/chngview?cn=7659
https://www.securityfocus.com/archive/1/339948","
  Banner           : Apache/1.3.20 (Unix)  (Red-Hat/Linux) mod_ssl/2.8.4 OpenSSL/0.9.6b
  Reported version : 0.9.6b
  Fixed version    : 0.9.6f
","","","3.7","","3.6","Medium","8746","RHSA:2003:291","","2012/01/04","2018/11/15","","",""
"17748","CVE-2003-0543","5.0","Medium","192.168.0.105","tcp","80","OpenSSL < 0.9.6k Denial of Service","The remote server is vulnerable to a denial of service attack.","According to its banner, the remote server is running a version of
OpenSSL that is earlier than 0.9.6k. 

A remote attacker can trigger a denial of service by using an invalid
client certificate.","Upgrade to OpenSSL 0.9.6k or later.","","
  Banner           : Apache/1.3.20 (Unix)  (Red-Hat/Linux) mod_ssl/2.8.4 OpenSSL/0.9.6b
  Reported version : 0.9.6b
  Fixed version    : 0.9.6k
","","","3.9","","4.4","Medium","8732","CERT-CC:CA-2003-26;CERT:255484;CERT:380864","","2012/01/04","2018/07/16","","",""
"17748","CVE-2003-0544","5.0","Medium","192.168.0.105","tcp","80","OpenSSL < 0.9.6k Denial of Service","The remote server is vulnerable to a denial of service attack.","According to its banner, the remote server is running a version of
OpenSSL that is earlier than 0.9.6k. 

A remote attacker can trigger a denial of service by using an invalid
client certificate.","Upgrade to OpenSSL 0.9.6k or later.","","
  Banner           : Apache/1.3.20 (Unix)  (Red-Hat/Linux) mod_ssl/2.8.4 OpenSSL/0.9.6b
  Reported version : 0.9.6b
  Fixed version    : 0.9.6k
","","","3.9","","4.4","Medium","8732","CERT-CC:CA-2003-26;CERT:255484;CERT:380864","","2012/01/04","2018/07/16","","",""
"17748","CVE-2003-0543","5.0","Medium","192.168.0.105","tcp","443","OpenSSL < 0.9.6k Denial of Service","The remote server is vulnerable to a denial of service attack.","According to its banner, the remote server is running a version of
OpenSSL that is earlier than 0.9.6k. 

A remote attacker can trigger a denial of service by using an invalid
client certificate.","Upgrade to OpenSSL 0.9.6k or later.","","
  Banner           : Apache/1.3.20 (Unix)  (Red-Hat/Linux) mod_ssl/2.8.4 OpenSSL/0.9.6b
  Reported version : 0.9.6b
  Fixed version    : 0.9.6k
","","","3.9","","4.4","Medium","8732","CERT-CC:CA-2003-26;CERT:255484;CERT:380864","","2012/01/04","2018/07/16","","",""
"17748","CVE-2003-0544","5.0","Medium","192.168.0.105","tcp","443","OpenSSL < 0.9.6k Denial of Service","The remote server is vulnerable to a denial of service attack.","According to its banner, the remote server is running a version of
OpenSSL that is earlier than 0.9.6k. 

A remote attacker can trigger a denial of service by using an invalid
client certificate.","Upgrade to OpenSSL 0.9.6k or later.","","
  Banner           : Apache/1.3.20 (Unix)  (Red-Hat/Linux) mod_ssl/2.8.4 OpenSSL/0.9.6b
  Reported version : 0.9.6b
  Fixed version    : 0.9.6k
","","","3.9","","4.4","Medium","8732","CERT-CC:CA-2003-26;CERT:255484;CERT:380864","","2012/01/04","2018/07/16","","",""
"17749","CVE-2003-0851","5.0","Medium","192.168.0.105","tcp","80","OpenSSL < 0.9.6l Denial of Service","The remote server is vulnerable to a denial of service attack.","According to its banner, the remote server is running a version of
OpenSSL that is earlier than 0.9.6l. 

A remote attacker can trigger a denial of service by using an invalid
client certificate.","Upgrade to OpenSSL 0.9.6l or later.","https://www.openssl.org/news/secadv/20031104.txt
https://marc.info/?l=bugtraq&m=106796246511667&w=2","
  Banner           : Apache/1.3.20 (Unix)  (Red-Hat/Linux) mod_ssl/2.8.4 OpenSSL/0.9.6b
  Reported version : 0.9.6b
  Fixed version    : 0.9.6l
","","","3.7","","3.6","Medium","8970","CERT:412478","","2012/01/04","2018/11/15","","",""
"17749","CVE-2003-0851","5.0","Medium","192.168.0.105","tcp","443","OpenSSL < 0.9.6l Denial of Service","The remote server is vulnerable to a denial of service attack.","According to its banner, the remote server is running a version of
OpenSSL that is earlier than 0.9.6l. 

A remote attacker can trigger a denial of service by using an invalid
client certificate.","Upgrade to OpenSSL 0.9.6l or later.","https://www.openssl.org/news/secadv/20031104.txt
https://marc.info/?l=bugtraq&m=106796246511667&w=2","
  Banner           : Apache/1.3.20 (Unix)  (Red-Hat/Linux) mod_ssl/2.8.4 OpenSSL/0.9.6b
  Reported version : 0.9.6b
  Fixed version    : 0.9.6l
","","","3.7","","3.6","Medium","8970","CERT:412478","","2012/01/04","2018/11/15","","",""
"17750","CVE-2004-0079","5.0","Medium","192.168.0.105","tcp","80","OpenSSL < 0.9.6m / 0.9.7d Denial of Service","The remote server is vulnerable to a denial of service attack.","According to its banner, the remote server is running a version of 
OpenSSL that is earlier than 0.9.6m or 0.9.7d. 

A remote attacker can crash the server by sending an overly long
Kerberos ticket or a crafted SSL/TLS handshake.","Upgrade to OpenSSL 0.9.6m / 0.9.7d or later.","https://www.us-cert.gov/ncas/alerts/ta04-078a
https://www.openssl.org/news/secadv/20040317.txt
http://marc.info/?l=bugtraq&m=107953412903636&w=2","
  Banner           : Apache/1.3.20 (Unix)  (Red-Hat/Linux) mod_ssl/2.8.4 OpenSSL/0.9.6b
  Reported version : 0.9.6b
  Fixed version    : 0.9.6m
","","","3.7","","4.4","Medium","9899","CERT:484726","","2012/01/04","2018/11/15","","",""
"17750","CVE-2004-0112","5.0","Medium","192.168.0.105","tcp","80","OpenSSL < 0.9.6m / 0.9.7d Denial of Service","The remote server is vulnerable to a denial of service attack.","According to its banner, the remote server is running a version of 
OpenSSL that is earlier than 0.9.6m or 0.9.7d. 

A remote attacker can crash the server by sending an overly long
Kerberos ticket or a crafted SSL/TLS handshake.","Upgrade to OpenSSL 0.9.6m / 0.9.7d or later.","https://www.us-cert.gov/ncas/alerts/ta04-078a
https://www.openssl.org/news/secadv/20040317.txt
http://marc.info/?l=bugtraq&m=107953412903636&w=2","
  Banner           : Apache/1.3.20 (Unix)  (Red-Hat/Linux) mod_ssl/2.8.4 OpenSSL/0.9.6b
  Reported version : 0.9.6b
  Fixed version    : 0.9.6m
","","","3.7","","4.4","Medium","9899","CERT:484726","","2012/01/04","2018/11/15","","",""
"17750","CVE-2004-0079","5.0","Medium","192.168.0.105","tcp","443","OpenSSL < 0.9.6m / 0.9.7d Denial of Service","The remote server is vulnerable to a denial of service attack.","According to its banner, the remote server is running a version of 
OpenSSL that is earlier than 0.9.6m or 0.9.7d. 

A remote attacker can crash the server by sending an overly long
Kerberos ticket or a crafted SSL/TLS handshake.","Upgrade to OpenSSL 0.9.6m / 0.9.7d or later.","https://www.us-cert.gov/ncas/alerts/ta04-078a
https://www.openssl.org/news/secadv/20040317.txt
http://marc.info/?l=bugtraq&m=107953412903636&w=2","
  Banner           : Apache/1.3.20 (Unix)  (Red-Hat/Linux) mod_ssl/2.8.4 OpenSSL/0.9.6b
  Reported version : 0.9.6b
  Fixed version    : 0.9.6m
","","","3.7","","4.4","Medium","9899","CERT:484726","","2012/01/04","2018/11/15","","",""
"17750","CVE-2004-0112","5.0","Medium","192.168.0.105","tcp","443","OpenSSL < 0.9.6m / 0.9.7d Denial of Service","The remote server is vulnerable to a denial of service attack.","According to its banner, the remote server is running a version of 
OpenSSL that is earlier than 0.9.6m or 0.9.7d. 

A remote attacker can crash the server by sending an overly long
Kerberos ticket or a crafted SSL/TLS handshake.","Upgrade to OpenSSL 0.9.6m / 0.9.7d or later.","https://www.us-cert.gov/ncas/alerts/ta04-078a
https://www.openssl.org/news/secadv/20040317.txt
http://marc.info/?l=bugtraq&m=107953412903636&w=2","
  Banner           : Apache/1.3.20 (Unix)  (Red-Hat/Linux) mod_ssl/2.8.4 OpenSSL/0.9.6b
  Reported version : 0.9.6b
  Fixed version    : 0.9.6m
","","","3.7","","4.4","Medium","9899","CERT:484726","","2012/01/04","2018/11/15","","",""
